key,time,commitTime,PythonfileNum,pythonFile
#4661,2021-11-23 03:49:24,2021-11-23 11:49:24,25,"['deploy/pptracking/python/benchmark_utils.py', 'deploy/pptracking/python/det_infer.py', 'deploy/pptracking/python/mot/__init__.py', 'deploy/pptracking/python/mot/matching/__init__.py', 'deploy/pptracking/python/mot/matching/deepsort_matching.py', 'deploy/pptracking/python/mot/matching/jde_matching.py', 'deploy/pptracking/python/mot/motion/__init__.py', 'deploy/pptracking/python/mot/motion/kalman_filter.py', 'deploy/pptracking/python/mot/mtmct/__init__.py', 'deploy/pptracking/python/mot/mtmct/camera_utils.py', 'deploy/pptracking/python/mot/mtmct/postprocess.py', 'deploy/pptracking/python/mot/mtmct/utils.py', 'deploy/pptracking/python/mot/mtmct/zone.py', 'deploy/pptracking/python/mot/tracker/__init__.py', 'deploy/pptracking/python/mot/tracker/base_jde_tracker.py', 'deploy/pptracking/python/mot/tracker/base_sde_tracker.py', 'deploy/pptracking/python/mot/tracker/deepsort_tracker.py', 'deploy/pptracking/python/mot/tracker/jde_tracker.py', 'deploy/pptracking/python/mot/utils.py', 'deploy/pptracking/python/mot_jde_infer.py', 'deploy/pptracking/python/mot_sde_infer.py', 'deploy/pptracking/python/picodet_postprocess.py', 'deploy/pptracking/python/preprocess.py', 'deploy/pptracking/python/utils.py', 'deploy/pptracking/python/visualize.py']"
#4653,2021-11-23 07:04:59,2021-11-23 16:53:38,3,"['ppdet/engine/trainer.py', 'ppdet/slim/__init__.py', 'ppdet/slim/unstructured_prune.py']"
#4625,2021-11-22 04:12:12,2021-11-22 12:12:11,2,"['ppdet/data/source/category.py', 'ppdet/modeling/heads/s2anet_head.py']"
#4590,2021-11-15 11:54:54,2021-11-15 19:54:54,2,"['ppdet/data/source/mot.py', 'ppdet/modeling/mot/utils.py']"
#4494,2021-11-07 05:51:53,2021-11-07 13:51:53,5,"['deploy/python/mot_sde_infer.py', 'ppdet/engine/tracker.py', 'ppdet/modeling/architectures/jde.py', 'ppdet/modeling/mot/tracker/deepsort_tracker.py', 'ppdet/modeling/reid/pplcnet_embedding.py']"
#4491,2021-11-06 05:40:26,2021-11-06 13:40:26,21,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py', 'deploy/python/tracker/__init__.py', 'ppdet/data/source/category.py', 'ppdet/data/source/mot.py', 'ppdet/data/transform/mot_operators.py', 'ppdet/engine/tracker.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/__init__.py', 'ppdet/metrics/mcmot_metrics.py', 'ppdet/modeling/architectures/centernet.py', 'ppdet/modeling/architectures/fairmot.py', 'ppdet/modeling/heads/centernet_head.py', 'ppdet/modeling/mot/tracker/base_jde_tracker.py', 'ppdet/modeling/mot/tracker/jde_tracker.py', 'ppdet/modeling/mot/utils.py', 'ppdet/modeling/mot/visualization.py', 'ppdet/modeling/post_process.py', 'ppdet/modeling/reid/fairmot_embedding_head.py', 'ppdet/modeling/reid/jde_embedding_head.py']"
#4487,2021-11-09 11:08:11,2021-11-09 19:08:10,4,"['ppdet/modeling/backbones/swin_transformer.py', 'ppdet/modeling/heads/sparsercnn_head.py', 'ppdet/modeling/initializer.py', 'ppdet/modeling/losses/sparsercnn_loss.py']"
#4485,2021-11-05 13:56:06,2021-11-05 21:56:06,7,"['ppdet/data/transform/gridmask_utils.py', 'ppdet/modeling/post_process.py', 'ppdet/modeling/proposal_generator/anchor_generator.py', 'ppdet/modeling/proposal_generator/target.py', 'ppdet/modeling/shape_spec.py', 'static/ppdet/data/transform/gridmask_utils.py', 'static/ppdet/utils/post_process.py']"
#4484,2021-11-05 14:29:21,2021-11-05 22:29:21,12,"['ppdet/data/transform/atss_assigner.py', 'ppdet/data/transform/batch_operators.py', 'ppdet/modeling/assigners/simota_assigner.py', 'ppdet/modeling/heads/gfl_head.py', 'ppdet/modeling/heads/simota_head.py', 'ppdet/modeling/heads/solov2_head.py', 'ppdet/modeling/losses/gfocal_loss.py', 'ppdet/modeling/losses/varifocal_loss.py', 'ppdet/modeling/necks/__init__.py', 'ppdet/modeling/necks/csp_pan.py', 'static/ppdet/modeling/anchor_heads/solov2_head.py', 'static/ppdet/modeling/mask_head/solo_mask_head.py']"
#4480,2021-11-05 11:23:39,2021-11-23 17:17:48,3,"['deploy/python/det_keypoint_unite_infer.py', 'deploy/python/det_keypoint_unite_utils.py', 'deploy/python/visualize.py']"
#4478,2021-11-05 08:16:43,2021-11-05 16:16:42,9,"['ppdet/modeling/assigners/atss_assigner.py', 'ppdet/modeling/assigners/task_aligned_assigner.py', 'ppdet/modeling/heads/detr_head.py', 'ppdet/modeling/heads/tood_head.py', 'ppdet/modeling/transformers/deformable_transformer.py', 'ppdet/modeling/transformers/detr_transformer.py', 'ppdet/modeling/transformers/matchers.py', 'ppdet/modeling/transformers/position_encoding.py', 'ppdet/modeling/transformers/utils.py']"
#4469,2021-11-12 02:41:37,2021-11-12 10:41:37,2,"['ppdet/utils/colormap.py', 'static/ppdet/utils/colormap.py']"
#4468,2021-11-06 05:02:24,2021-11-06 13:02:23,6,"['ppdet/data/transform/op_helper.py', 'ppdet/data/transform/operators.py', 'ppdet/modeling/heads/s2anet_head.py', 'ppdet/modeling/necks/yolo_fpn.py', 'static/tools/anchor_cluster.py', 'tools/anchor_cluster.py']"
#4446,2021-11-03 11:51:15,2021-11-03 19:51:15,2,"['ppdet/modeling/assigners/simota_assigner.py', 'ppdet/modeling/necks/csp_pan.py']"
#4441,2021-11-03 07:46:12,2021-11-03 15:46:12,2,"['configs/mot/vehicle/tools/bdd100kmot/bdd100k2mot.py', 'configs/mot/vehicle/tools/bdd100kmot/gen_labels_MOT.py']"
#4437,2021-11-03 07:45:52,2021-11-03 15:45:51,8,"['deploy/python/mot_sde_infer.py', 'deploy/python/tracker/deepsort_tracker.py', 'ppdet/engine/tracker.py', 'ppdet/modeling/mot/tracker/base_sde_tracker.py', 'ppdet/modeling/mot/tracker/deepsort_tracker.py', 'ppdet/modeling/mot/utils.py', 'ppdet/modeling/reid/__init__.py', 'ppdet/modeling/reid/pplcnet_embedding.py']"
#4432,2021-11-02 14:07:35,2021-11-02 22:07:35,3,"['ppdet/modeling/architectures/picodet.py', 'ppdet/modeling/assigners/simota_assigner.py', 'ppdet/modeling/heads/simota_head.py']"
#4389,2021-10-29 02:49:06,2021-10-29 10:49:05,12,"['ppdet/data/crop_utils/__init__.py', 'ppdet/data/crop_utils/annotation_cropper.py', 'ppdet/data/crop_utils/chip_box_utils.py', 'ppdet/data/source/__init__.py', 'ppdet/data/source/category.py', 'ppdet/data/source/sniper_coco.py', 'ppdet/data/transform/operators.py', 'ppdet/engine/callbacks.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/metrics.py', 'tools/sniper_params_stats.py', 'tools/train.py']"
#4388,2021-10-29 03:40:22,2021-10-29 11:40:22,3,"['deploy/python/keypoint_preprocess.py', 'ppdet/data/transform/keypoint_operators.py', 'ppdet/modeling/keypoint_utils.py']"
#4371,2021-10-26 08:14:32,2021-10-26 16:14:32,2,"['ppdet/modeling/assigners/atss_assigner.py', 'ppdet/modeling/assigners/task_aligned_assigner.py']"
#4370,2021-10-26 09:13:46,2021-10-26 17:13:46,2,"['ppdet/engine/trainer.py', 'ppdet/slim/__init__.py']"
#4365,2021-10-23 09:53:26,2021-10-23 17:53:26,2,"['configs/mot/pedestrian/tools/visdrone/visdrone2mot.py', 'configs/mot/vehicle/tools/visdrone/visdrone2mot.py']"
#4360,2021-10-23 12:19:53,2021-10-23 20:19:53,5,"['deploy/python/mot_jde_infer.py', 'deploy/python/tracker/jde_tracker.py', 'ppdet/engine/tracker.py', 'ppdet/metrics/mot_metrics.py', 'ppdet/modeling/mot/tracker/jde_tracker.py']"
#4351,2021-10-28 12:23:27,2021-10-28 20:23:26,6,"['deploy/python/det_keypoint_unite_infer.py', 'deploy/python/infer.py', 'deploy/python/keypoint_infer.py', 'deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py']"
#4344,2021-10-21 02:27:13,2021-10-21 10:27:12,10,"['ppdet/utils/check.py', 'static/ppdet/modeling/anchor_heads/yolo_head.py', 'static/ppdet/utils/check.py', 'static/ppdet/utils/dist_utils.py', 'static/tools/eval.py', 'static/tools/infer.py', 'static/tools/train.py', 'tools/eval.py', 'tools/infer.py', 'tools/train.py']"
#4337,2021-10-21 02:21:45,2021-10-21 10:21:44,2,"['ppdet/engine/trainer.py', 'ppdet/optimizer.py']"
#4336,2021-10-20 06:22:01,2021-10-20 14:22:00,2,"['deploy/third_engine/demo_mnn/python/demo_mnn.py', 'deploy/third_engine/demo_ncnn/python/demo_ncnn.py']"
#4333,2021-10-20 02:34:51,2021-10-20 10:34:50,2,"['ppdet/modeling/assigners/simota_assigner.py', 'ppdet/modeling/losses/varifocal_loss.py']"
#4323,2021-10-18 10:42:07,2021-10-18 18:42:06,13,"['ppdet/engine/trainer.py', 'ppdet/modeling/assigners/__init__.py', 'ppdet/modeling/assigners/simota_assigner.py', 'ppdet/modeling/backbones/__init__.py', 'ppdet/modeling/backbones/esnet.py', 'ppdet/modeling/bbox_utils.py', 'ppdet/modeling/heads/__init__.py', 'ppdet/modeling/heads/gfl_head.py', 'ppdet/modeling/heads/pico_head.py', 'ppdet/modeling/heads/simota_head.py', 'ppdet/modeling/losses/varifocal_loss.py', 'ppdet/modeling/necks/__init__.py', 'ppdet/modeling/necks/csp_pan.py']"
#4281,2021-10-17 09:07:14,2021-10-17 17:07:13,6,"['deploy/python/infer.py', 'deploy/python/picodet_postprocess.py', 'ppdet/engine/export_utils.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/architectures/picodet.py', 'ppdet/modeling/heads/pico_head.py']"
#4277,2021-10-15 06:36:17,2021-10-15 14:36:17,6,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_sde_infer.py', 'deploy/python/utils.py', 'ppdet/engine/tracker.py', 'tools/eval_mot.py', 'tools/infer_mot.py']"
#4259,2021-10-09 08:22:02,2021-10-09 16:22:02,12,"['ppdet/engine/trainer.py', 'ppdet/modeling/__init__.py', 'ppdet/modeling/architectures/__init__.py', 'ppdet/modeling/architectures/tood.py', 'ppdet/modeling/assigners/__init__.py', 'ppdet/modeling/assigners/atss_assigner.py', 'ppdet/modeling/assigners/task_aligned_assigner.py', 'ppdet/modeling/assigners/utils.py', 'ppdet/modeling/bbox_utils.py', 'ppdet/modeling/heads/__init__.py', 'ppdet/modeling/heads/tood_head.py', 'ppdet/modeling/initializer.py']"
#4255,2021-10-14 06:56:37,2021-10-14 14:56:36,5,"['ppdet/engine/export_utils.py', 'ppdet/engine/trainer.py', 'ppdet/slim/__init__.py', 'ppdet/slim/quant.py', 'tools/post_quant.py']"
#4251,2021-10-29 05:16:30,2021-10-29 13:16:29,3,"['ppdet/modeling/architectures/fairmot.py', 'ppdet/modeling/heads/centernet_head.py', 'ppdet/modeling/necks/centernet_fpn.py']"
#4250,2021-10-12 02:50:42,2021-10-12 10:50:42,3,"['ppdet/engine/trainer.py', 'ppdet/utils/profiler.py', 'tools/train.py']"
#4243,2021-10-11 06:15:14,2021-10-11 14:15:14,5,"['ppdet/data/transform/operators.py', 'static/ppdet/modeling/anchor_heads/__init__.py', 'static/ppdet/modeling/anchor_heads/eb_head.py', 'static/ppdet/modeling/backbones/__init__.py', 'static/ppdet/modeling/backbones/resnet_eb.py']"
#4216,2021-09-23 03:21:41,2021-09-23 11:21:41,4,"['ppdet/engine/export_utils.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/architectures/keypoint_hrnet.py', 'ppdet/modeling/architectures/meta_arch.py']"
#4211,2021-09-27 11:41:37,2021-09-27 19:41:36,4,"['ppdet/engine/export_utils.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/architectures/keypoint_hrnet.py', 'ppdet/modeling/architectures/meta_arch.py']"
#4176,2021-10-04 15:21:52,2021-10-04 23:21:51,4,"['ppdet/modeling/architectures/centernet.py', 'ppdet/modeling/backbones/__init__.py', 'ppdet/modeling/backbones/hardnet.py', 'ppdet/modeling/necks/centernet_fpn.py']"
#4150,2021-09-08 11:35:17,2021-09-08 19:35:17,2,"['ppdet/data/source/coco.py', 'ppdet/data/source/voc.py']"
#4148,2021-09-09 03:01:49,2021-09-09 11:01:49,2,"['ppdet/modeling/necks/__init__.py', 'ppdet/modeling/necks/bifpn.py']"
#4140,2021-09-07 12:02:22,2021-09-07 20:02:22,2,"['ppdet/modeling/heads/solov2_head.py', 'static/ppdet/modeling/anchor_heads/solov2_head.py']"
#4122,2021-09-06 08:40:39,2021-09-06 16:40:38,2,"['ppdet/ext_op/setup.py', 'ppdet/ext_op/test.py']"
#4117,2021-09-06 05:45:43,2021-09-06 13:45:43,5,"['ppdet/data/transform/atss_assigner.py', 'ppdet/modeling/backbones/__init__.py', 'ppdet/modeling/backbones/lcnet.py', 'ppdet/modeling/backbones/shufflenet_v2.py', 'ppdet/utils/checkpoint.py']"
#4105,2021-09-30 05:36:19,2021-09-30 13:36:19,5,"['configs/mot/pedestrian/tools/visdrone/visdrone2mot.py', 'configs/mot/vehicle/tools/bdd100kmot/bdd100k2mot.py', 'configs/mot/vehicle/tools/bdd100kmot/gen_labels_MOT.py', 'configs/mot/vehicle/tools/visdrone/visdrone2mot.py', 'ppdet/metrics/mot_metrics.py']"
#4099,2021-09-01 02:37:46,2021-09-01 10:37:46,2,"['ppdet/modeling/proposal_generator/target.py', 'ppdet/modeling/proposal_generator/target_layer.py']"
#4098,2021-10-18 15:17:25,2021-10-18 23:17:24,14,"['deploy/python/infer.py', 'deploy/python/preprocess.py', 'ppdet/data/transform/batch_operators.py', 'ppdet/data/transform/mot_operators.py', 'ppdet/data/transform/op_helper.py', 'ppdet/data/transform/operators.py', 'ppdet/engine/export_utils.py', 'ppdet/modeling/architectures/centernet.py', 'ppdet/modeling/architectures/meta_arch.py', 'ppdet/modeling/heads/centernet_head.py', 'ppdet/modeling/keypoint_utils.py', 'ppdet/modeling/losses/ctfocal_loss.py', 'ppdet/modeling/necks/centernet_fpn.py', 'ppdet/modeling/post_process.py']"
#4096,2021-09-02 06:21:41,2021-09-02 14:21:41,2,"['ppdet/data/source/coco.py', 'ppdet/data/source/voc.py']"
#4078,2021-08-30 06:04:15,2021-08-30 14:04:15,4,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py', 'ppdet/engine/tracker.py']"
#4058,2021-09-18 03:41:05,2021-09-23 11:21:41,4,"['ppdet/engine/export_utils.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/architectures/keypoint_hrnet.py', 'ppdet/modeling/architectures/meta_arch.py']"
#4055,2021-08-26 08:44:41,2021-08-26 16:44:41,2,"['ppdet/modeling/architectures/ssd.py', 'ppdet/modeling/heads/ssd_head.py']"
#4050,2021-08-26 03:00:42,2021-08-26 11:00:42,2,"['ppdet/modeling/backbones/__init__.py', 'ppdet/modeling/backbones/swin_transformer.py']"
#4044,2021-08-27 11:48:15,2021-08-27 19:48:15,6,"['ppdet/engine/trainer.py', 'ppdet/modeling/architectures/picodet.py', 'ppdet/modeling/heads/gfl_head.py', 'ppdet/modeling/heads/pico_head.py', 'ppdet/modeling/necks/pan.py', 'ppdet/optimizer.py']"
#4019,2021-08-26 02:38:42,2021-08-26 10:38:42,7,"['tools/anchor_cluster.py', 'tools/eval.py', 'tools/eval_mot.py', 'tools/export_model.py', 'tools/infer.py', 'tools/infer_mot.py', 'tools/train.py']"
#3953,2021-08-12 02:05:30,2021-08-12 10:05:30,7,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_sde_infer.py', 'deploy/python/utils.py', 'deploy/serving/test_client.py', 'ppdet/data/transform/mot_operators.py', 'ppdet/engine/trainer.py', 'ppdet/modeling/losses/sparsercnn_loss.py']"
#3938,2021-08-11 07:05:29,2021-08-11 15:05:29,2,"['tools/export_model.py', 'tools/train.py']"
#3929,2021-08-10 11:43:24,2021-08-10 19:43:24,2,"['ppdet/data/source/dataset.py', 'ppdet/utils/download.py']"
#3875,2021-08-03 12:20:17,2021-08-03 20:20:16,3,"['ppdet/data/source/mot.py', 'ppdet/engine/tracker.py', 'tools/infer_mot.py']"
#3866,2021-08-03 07:48:09,2021-08-03 15:48:09,2,"['ppdet/utils/checkpoint.py', 'ppdet/utils/download.py']"
#3865,2021-08-02 14:38:46,2021-08-02 22:38:45,2,"['ppdet/engine/trainer.py', 'ppdet/metrics/keypoint_metrics.py']"
#3857,2021-09-29 13:26:14,2021-09-29 21:26:13,7,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py', 'ppdet/modeling/architectures/centernet.py', 'ppdet/modeling/architectures/fairmot.py', 'ppdet/modeling/backbones/hrnet.py', 'ppdet/modeling/necks/centernet_fpn.py']"
#3828,2021-07-30 12:54:31,2021-07-30 20:54:31,3,"['ppdet/engine/export_utils.py', 'ppdet/modeling/heads/s2anet_head.py', 'ppdet/modeling/post_process.py']"
#3805,2021-07-29 04:29:21,2021-07-29 12:29:21,3,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py']"
#3803,2021-07-28 10:16:22,2021-07-28 18:16:22,2,"['ppdet/modeling/heads/s2anet_head.py', 'ppdet/modeling/proposal_generator/target_layer.py']"
#3799,2021-07-28 07:21:51,2021-07-28 15:21:50,11,"['ppdet/modeling/backbones/blazenet.py', 'ppdet/modeling/backbones/ghostnet.py', 'ppdet/modeling/backbones/hrnet.py', 'ppdet/modeling/backbones/mobilenet_v3.py', 'ppdet/modeling/backbones/vgg.py', 'ppdet/modeling/heads/fcos_head.py', 'ppdet/modeling/necks/blazeface_fpn.py', 'ppdet/modeling/necks/hrfpn.py', 'ppdet/modeling/reid/jde_embedding_head.py', 'ppdet/modeling/reid/pyramidal_embedding.py', 'ppdet/modeling/reid/resnet.py']"
#3793,2021-08-04 02:21:15,2021-08-04 10:21:14,6,"['ppdet/modeling/architectures/keypoint_hrnet.py', 'ppdet/modeling/backbones/__init__.py', 'ppdet/modeling/backbones/lite_hrnet.py', 'ppdet/modeling/backbones/shufflenet_v2.py', 'ppdet/modeling/losses/keypoint_loss.py', 'ppdet/modeling/ops.py']"
#3786,2021-07-27 02:17:09,2021-07-27 10:17:09,2,"['deploy/python/keypoint_postprocess.py', 'ppdet/modeling/architectures/keypoint_hrhrnet.py']"
#3747,2021-07-26 02:36:16,2021-07-26 10:36:16,5,"['deploy/python/visualize.py', 'ppdet/data/source/category.py', 'ppdet/engine/trainer.py', 'ppdet/metrics/keypoint_metrics.py', 'ppdet/utils/visualizer.py']"
#3736,2021-07-26 10:22:28,2021-07-26 18:22:27,8,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'deploy/python/mot_sde_infer.py', 'ppdet/engine/tracker.py', 'ppdet/metrics/mot_metrics.py', 'ppdet/metrics/munkres.py', 'tools/eval_mot.py', 'tools/infer_mot.py']"
#3718,2021-07-19 10:56:25,2021-07-19 18:56:24,6,"['ppdet/modeling/heads/detr_head.py', 'ppdet/modeling/post_process.py', 'ppdet/modeling/transformers/__init__.py', 'ppdet/modeling/transformers/deformable_transformer.py', 'ppdet/modeling/transformers/position_encoding.py', 'ppdet/modeling/transformers/utils.py']"
#3710,2021-07-19 03:01:43,2021-07-19 11:01:42,5,"['ppdet/modeling/heads/detr_head.py', 'ppdet/modeling/initializer.py', 'ppdet/modeling/losses/detr_loss.py', 'ppdet/modeling/transformers/detr_transformer.py', 'ppdet/modeling/transformers/utils.py']"
#3681,2021-07-20 09:28:26,2021-07-20 17:28:26,7,"['deploy/python/mot_jde_infer.py', 'deploy/python/mot_keypoint_unite_infer.py', 'ppdet/data/source/mot.py', 'ppdet/engine/export_utils.py', 'ppdet/engine/tracker.py', 'tools/eval_mot.py', 'tools/infer_mot.py']"
#3668,2021-07-12 07:57:49,2021-07-12 15:57:49,2,"['ppdet/data/source/coco.py', 'ppdet/data/source/voc.py']"
#3652,2021-07-09 11:20:24,2021-07-09 19:20:23,2,"['deploy/python/mot_sde_infer.py', 'deploy/python/utils.py']"
#3636,2021-07-09 02:36:24,2021-07-09 10:36:23,4,"['deploy/python/infer.py', 'deploy/python/mot_jde_infer.py', 'deploy/python/mot_sde_infer.py', 'ppdet/engine/export_utils.py']"
#3631,2021-07-08 04:46:49,2021-07-08 12:46:49,2,"['ppdet/modeling/layers.py', 'ppdet/modeling/transformers/detr_transformer.py']"
#3629,2021-07-08 07:02:22,2021-07-08 15:02:22,2,"['ppdet/engine/trainer.py', 'ppdet/slim/prune.py']"
#3627,2021-07-08 02:01:10,2021-07-07 22:01:10,29,"['dataset/dota_coco/dota_to_coco.py', 'ppdet/core/config/schema.py', 'ppdet/core/config/yaml_helpers.py', 'ppdet/data/reader.py', 'ppdet/data/source/category.py', 'ppdet/data/source/mot.py', 'ppdet/data/source/voc.py', 'ppdet/data/source/widerface.py', 'ppdet/data/transform/operators.py', 'ppdet/engine/callbacks.py', 'ppdet/engine/tracker.py', 'ppdet/engine/trainer.py', 'static/ppdet/core/config/schema.py', 'static/ppdet/core/config/yaml_helpers.py', 'static/ppdet/core/workspace.py', 'static/ppdet/data/parallel_map.py', 'static/ppdet/data/reader.py', 'static/ppdet/data/shared_queue/queue.py', 'static/ppdet/data/shared_queue/sharedmemory.py', 'static/ppdet/data/source/coco.py', 'static/ppdet/data/source/voc.py', 'static/ppdet/data/source/widerface.py', 'static/ppdet/data/transform/autoaugment_utils.py', 'static/ppdet/data/transform/operators.py', 'static/ppdet/modeling/losses/yolo_loss.py', 'static/ppdet/utils/download.py', 'static/slim/sensitive/sensitive.py', 'static/tools/anchor_cluster.py', 'tools/anchor_cluster.py']"
#3623,2021-07-07 12:58:04,2021-07-07 20:58:04,8,"['ppdet/data/transform/batch_operators.py', 'ppdet/modeling/architectures/__init__.py', 'ppdet/modeling/architectures/sparse_rcnn.py', 'ppdet/modeling/heads/__init__.py', 'ppdet/modeling/heads/sparsercnn_head.py', 'ppdet/modeling/losses/__init__.py', 'ppdet/modeling/losses/sparsercnn_loss.py', 'ppdet/modeling/post_process.py']"
#3620,2021-07-27 10:25:35,2021-07-27 18:25:35,18,"['deploy/python/infer.py', 'ppdet/data/transform/atss_assigner.py', 'ppdet/data/transform/batch_operators.py', 'ppdet/engine/export_utils.py', 'ppdet/modeling/architectures/__init__.py', 'ppdet/modeling/architectures/gfl.py', 'ppdet/modeling/architectures/picodet.py', 'ppdet/modeling/backbones/__init__.py', 'ppdet/modeling/backbones/shufflenet_v2.py', 'ppdet/modeling/bbox_utils.py', 'ppdet/modeling/heads/__init__.py', 'ppdet/modeling/heads/gfl_head.py', 'ppdet/modeling/heads/pico_head.py', 'ppdet/modeling/losses/__init__.py', 'ppdet/modeling/losses/gfocal_loss.py', 'ppdet/modeling/necks/__init__.py', 'ppdet/modeling/necks/pan.py', 'ppdet/modeling/tests/test_architectures.py']"
#3617,2021-07-07 16:30:49,2021-07-08 00:30:48,3,"['ppdet/engine/export_utils.py', 'ppdet/modeling/layers.py', 'ppdet/modeling/reid/jde_embedding_head.py']"
