key,time,commitTime,PythonfileNum,pythonFile
#5223,2022-01-20 12:47:34,2022-01-20 12:47:33,22,"['test/test_prototype_models.py', 'torchvision/prototype/models/alexnet.py', 'torchvision/prototype/models/densenet.py', 'torchvision/prototype/models/efficientnet.py', 'torchvision/prototype/models/googlenet.py', 'torchvision/prototype/models/inception.py', 'torchvision/prototype/models/mnasnet.py', 'torchvision/prototype/models/mobilenetv2.py', 'torchvision/prototype/models/mobilenetv3.py', 'torchvision/prototype/models/quantization/googlenet.py', 'torchvision/prototype/models/quantization/inception.py', 'torchvision/prototype/models/quantization/mobilenetv2.py', 'torchvision/prototype/models/quantization/mobilenetv3.py', 'torchvision/prototype/models/quantization/resnet.py', 'torchvision/prototype/models/quantization/shufflenetv2.py', 'torchvision/prototype/models/regnet.py', 'torchvision/prototype/models/resnet.py', 'torchvision/prototype/models/shufflenetv2.py', 'torchvision/prototype/models/squeezenet.py', 'torchvision/prototype/models/vgg.py', 'torchvision/prototype/models/video/resnet.py', 'torchvision/prototype/models/vision_transformer.py']"
#5222,2022-01-19 19:21:55,2022-01-19 20:21:55,2,"['test/common_utils.py', 'test/test_prototype_models.py']"
#5220,2022-01-20 10:20:28,2022-01-20 10:20:27,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/rendered_sst2.py']"
#5215,2022-01-24 14:57:39,2022-01-24 14:57:38,2,"['test/test_video_gpu_decoder.py', 'torchvision/io/__init__.py']"
#5214,2022-01-24 09:50:01,2022-01-24 09:50:00,5,"['test/builtin_dataset_mocks.py', 'test/datasets_utils.py', 'test/test_prototype_builtin_datasets.py', 'torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/gtsrb.py']"
#5213,2022-01-19 19:31:39,2022-01-19 20:31:39,2,"['test/test_prototype_utils.py', 'torchvision/prototype/utils/_internal.py']"
#5212,2022-01-20 15:21:04,2022-01-20 16:21:03,3,"['test/builtin_dataset_mocks.py', 'test/datasets_utils.py', 'test/test_prototype_builtin_datasets.py']"
#5210,2022-01-19 19:35:07,2022-01-19 11:35:07,3,"['hubconf.py', 'torchvision/models/vision_transformer.py', 'torchvision/prototype/models/vision_transformer.py']"
#5208,2022-01-24 18:12:43,2022-01-24 19:12:43,4,"['test/test_functional_tensor.py', 'test/test_transforms.py', 'torchvision/transforms/functional.py', 'torchvision/transforms/transforms.py']"
#5203,2022-01-17 16:28:03,2022-01-17 16:28:03,5,"['test/datasets_utils.py', 'test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/oxford_iiit_pet.py', 'torchvision/datasets/pcam.py']"
#5197,2022-01-20 15:49:04,2022-01-20 15:49:03,3,"['torchvision/ops/misc.py', 'torchvision/prototype/models/__init__.py', 'torchvision/prototype/models/convnext.py']"
#5191,2022-01-19 12:28:38,2022-01-19 12:28:37,3,"['setup.py', 'test/test_video_gpu_decoder.py', 'torchvision/io/__init__.py']"
#5189,2022-01-11 16:03:53,2022-01-11 17:03:53,2,"['torchvision/prototype/datasets/_builtin/dtd.py', 'torchvision/prototype/datasets/_builtin/oxford_iiit_pet.py']"
#5188,2022-01-14 12:42:11,2022-01-14 13:42:11,2,"['torchvision/prototype/datasets/_builtin/dtd.py', 'torchvision/prototype/datasets/_builtin/oxford_iiit_pet.py']"
#5187,2022-01-19 08:55:24,2022-01-19 09:55:24,8,"['test/builtin_dataset_mocks.py', 'test/test_prototype_builtin_datasets.py', 'torchvision/prototype/datasets/_builtin/celeba.py', 'torchvision/prototype/datasets/_builtin/cub200.py', 'torchvision/prototype/datasets/_builtin/dtd.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/_builtin/semeion.py', 'torchvision/prototype/datasets/_builtin/voc.py']"
#5186,2022-01-17 08:08:36,2022-01-17 09:08:35,4,"['test/test_prototype_datasets_api.py', 'torchvision/prototype/datasets/_builtin/cifar.py', 'torchvision/prototype/datasets/_builtin/oxford_iiit_pet.py', 'torchvision/prototype/datasets/utils/_dataset.py']"
#5183,2022-01-10 17:21:26,2022-01-10 17:21:25,3,"['torchvision/io/__init__.py', 'torchvision/io/_load_gpu_decoder.py', 'torchvision/io/_video_opt.py']"
#5178,2022-01-14 22:59:21,2022-01-14 14:59:20,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/fgvc_aircraft.py']"
#5177,2022-01-12 15:23:44,2022-01-12 23:23:43,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/flowers102.py']"
#5176,2022-01-13 08:48:14,2022-01-13 00:48:13,4,"['hubconf.py', 'test/test_models.py', 'torchvision/models/regnet.py', 'torchvision/prototype/models/regnet.py']"
#5173,2022-01-10 20:16:30,2022-01-10 12:16:29,4,"['hubconf.py', 'torchvision/models/__init__.py', 'torchvision/models/vision_transformer.py', 'torchvision/prototype/models/vision_transformer.py']"
#5166,2022-01-18 10:44:11,2022-01-18 16:14:10,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/stanford_cars.py']"
#5164,2022-01-20 12:19:37,2022-01-20 12:19:37,13,"['test/test_datasets.py', 'torchvision/datasets/clevr.py', 'torchvision/datasets/country211.py', 'torchvision/datasets/dtd.py', 'torchvision/datasets/eurosat.py', 'torchvision/datasets/fgvc_aircraft.py', 'torchvision/datasets/flowers102.py', 'torchvision/datasets/food101.py', 'torchvision/datasets/gtsrb.py', 'torchvision/datasets/oxford_iiit_pet.py', 'torchvision/datasets/pcam.py', 'torchvision/datasets/rendered_sst2.py', 'torchvision/datasets/sun397.py']"
#5155,2022-01-20 15:22:09,2022-01-20 16:22:09,3,"['test/builtin_dataset_mocks.py', 'torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/svhn.py']"
#5154,2022-01-17 08:02:20,2022-01-17 09:02:20,2,"['torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/cub200.py']"
#5138,2022-01-10 13:27:05,2022-01-10 22:27:05,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/country211.py']"
#5136,2022-01-07 14:42:22,2022-01-07 15:42:21,3,"['test/builtin_dataset_mocks.py', 'test/datasets_utils.py', 'test/test_prototype_builtin_datasets.py']"
#5134,2022-01-27 12:25:07,2022-01-27 17:55:07,2,"['test/test_utils.py', 'torchvision/utils.py']"
#5133,2022-01-04 10:49:43,2022-01-04 11:49:43,9,"['torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/cifar.py', 'torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/mnist.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/generate_category_files.py', 'torchvision/prototype/datasets/utils/_dataset.py', 'torchvision/prototype/datasets/utils/_resource.py']"
#5132,2022-01-07 08:36:49,2022-01-07 14:06:48,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/sun397.py']"
#5130,2022-01-06 12:03:57,2022-01-06 13:03:57,6,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/clevr.py', 'torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/clevr.py', 'torchvision/prototype/datasets/utils/_internal.py']"
#5129,2022-01-06 15:03:08,2022-01-06 16:03:07,2,"['test/test_datasets.py', 'torchvision/datasets/ucf101.py']"
#5128,2022-01-06 07:01:39,2022-01-06 08:01:39,3,"['torchvision/prototype/datasets/_folder.py', 'torchvision/prototype/datasets/utils/_internal.py', 'torchvision/prototype/datasets/utils/_resource.py']"
#5127,2022-02-03 11:29:37,2022-02-03 16:59:36,2,"['test/test_utils.py', 'torchvision/utils.py']"
#5125,2021-12-27 09:09:33,2021-12-27 14:39:33,4,"['torchvision/datasets/_optical_flow.py', 'torchvision/datasets/food101.py', 'torchvision/io/_video_opt.py', 'torchvision/models/optical_flow/raft.py']"
#5120,2022-01-05 15:28:52,2022-01-05 16:28:52,7,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/fer2013.py', 'torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/fer2013.py', 'torchvision/prototype/datasets/utils/__init__.py', 'torchvision/prototype/datasets/utils/_resource.py']"
#5119,2021-12-22 17:25:18,2021-12-22 17:25:17,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/food101.py']"
#5117,2022-01-06 10:42:50,2022-01-06 16:12:50,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/gtsrb.py']"
#5116,2022-01-06 16:12:16,2022-01-06 17:12:15,5,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/oxford_iiit_pet.py', 'torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/oxford_iiit_pet.py']"
#5115,2022-01-05 14:39:30,2022-01-05 15:39:29,5,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/dtd.py', 'torchvision/prototype/datasets/_builtin/__init__.py', 'torchvision/prototype/datasets/_builtin/dtd.py']"
#5114,2022-01-18 09:28:41,2022-01-18 10:28:40,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/eurosat.py']"
#5113,2021-12-19 13:50:54,2021-12-19 14:50:54,10,"['torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/celeba.py', 'torchvision/prototype/datasets/_builtin/cifar.py', 'torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/mnist.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/_builtin/semeion.py', 'torchvision/prototype/datasets/_builtin/voc.py', 'torchvision/prototype/datasets/_folder.py']"
#5111,2021-12-17 20:24:58,2021-12-17 21:24:57,10,"['torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/celeba.py', 'torchvision/prototype/datasets/_builtin/cifar.py', 'torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/mnist.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/_builtin/semeion.py', 'torchvision/prototype/datasets/_builtin/voc.py', 'torchvision/prototype/datasets/utils/_internal.py']"
#5108,2022-01-20 12:22:27,2022-01-10 22:27:05,4,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/country211.py', 'torchvision/datasets/food101.py']"
#5093,2021-12-16 13:37:37,2021-12-16 14:37:37,13,"['test/test_prototype_builtin_datasets.py', 'torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/celeba.py', 'torchvision/prototype/datasets/_builtin/cifar.py', 'torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/mnist.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/_builtin/semeion.py', 'torchvision/prototype/datasets/_builtin/voc.py', 'torchvision/prototype/datasets/_folder.py', 'torchvision/prototype/datasets/utils/_dataset.py', 'torchvision/prototype/datasets/utils/_internal.py']"
#5089,2021-12-13 15:38:41,2021-12-13 15:38:40,4,"['torchvision/models/googlenet.py', 'torchvision/models/inception.py', 'torchvision/models/quantization/googlenet.py', 'torchvision/models/quantization/inception.py']"
#5084,2021-12-20 08:59:31,2021-12-20 02:59:31,2,"['references/classification/sampler.py', 'references/classification/train.py']"
#5076,2021-12-09 11:35:07,2021-12-09 11:35:06,2,"['torchvision/models/optical_flow/raft.py', 'torchvision/prototype/models/optical_flow/raft.py']"
#5070,2021-12-09 10:27:22,2021-12-09 10:27:22,2,"['torchvision/models/optical_flow/raft.py', 'torchvision/prototype/models/optical_flow/raft.py']"
#5060,2021-12-08 18:41:02,2021-12-08 18:41:01,4,"['references/optical_flow/train.py', 'test/test_prototype_models.py', 'torchvision/models/optical_flow/raft.py', 'torchvision/prototype/models/optical_flow/raft.py']"
#5053,2021-12-08 22:28:29,2021-12-09 06:28:28,2,"['references/classification/sampler.py', 'references/classification/train.py']"
#5051,2021-12-08 01:19:55,2021-12-07 17:19:55,2,"['references/classification/sampler.py', 'references/classification/train.py']"
#5049,2021-12-08 09:04:45,2021-12-08 09:04:44,3,"['test/test_prototype_models.py', 'torchvision/prototype/models/detection/keypoint_rcnn.py', 'torchvision/prototype/models/detection/mask_rcnn.py']"
#5047,2021-12-08 07:49:06,2021-12-08 08:49:06,2,"['setup.py', 'torchvision/datasets/utils.py']"
#5044,2021-12-07 13:18:12,2021-12-07 13:18:12,2,"['torchvision/models/optical_flow/raft.py', 'torchvision/prototype/models/vision_transformer.py']"
#5043,2021-12-08 12:33:52,2021-12-08 12:33:52,7,"['test/test_prototype_models.py', 'torchvision/models/optical_flow/raft.py', 'torchvision/prototype/models/__init__.py', 'torchvision/prototype/models/optical_flow/__init__.py', 'torchvision/prototype/models/optical_flow/raft.py', 'torchvision/prototype/transforms/__init__.py', 'torchvision/prototype/transforms/_presets.py']"
#5038,2021-12-21 05:35:05,2021-12-20 21:35:04,3,"['torchvision/io/__init__.py', 'torchvision/io/image.py', 'torchvision/io/video.py']"
#5035,2021-12-08 07:49:27,2021-12-08 08:49:27,16,"['test/builtin_dataset_mocks.py', 'test/test_prototype_datasets_api.py', 'torchvision/prototype/datasets/_api.py', 'torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/celeba.py', 'torchvision/prototype/datasets/_builtin/cifar.py', 'torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/mnist.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/_builtin/semeion.py', 'torchvision/prototype/datasets/_builtin/voc.py', 'torchvision/prototype/datasets/generate_category_files.py', 'torchvision/prototype/datasets/utils/__init__.py', 'torchvision/prototype/datasets/utils/_dataset.py', 'torchvision/prototype/datasets/utils/_resource.py']"
#5032,2021-12-14 15:21:00,2021-12-14 16:20:59,3,"['test/test_prototype_builtin_datasets.py', 'torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/imagenet.py']"
#5027,2021-12-07 19:22:38,2021-12-07 19:22:37,2,"['references/optical_flow/train.py', 'references/optical_flow/utils.py']"
#5026,2021-12-07 19:23:23,2021-12-07 19:23:22,2,"['references/optical_flow/presets.py', 'references/optical_flow/transforms.py']"
#5022,2021-12-06 11:26:27,2021-12-06 11:26:27,5,"['test/test_models.py', 'torchvision/models/__init__.py', 'torchvision/models/optical_flow/__init__.py', 'torchvision/models/optical_flow/_utils.py', 'torchvision/models/optical_flow/raft.py']"
#5019,2021-12-30 18:43:14,2021-12-30 18:43:13,4,"['setup.py', 'test/test_video_gpu_decoder.py', 'torchvision/io/__init__.py', 'torchvision/io/_video_opt.py']"
#5018,2021-12-01 20:20:24,2021-12-01 21:20:23,3,"['torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/features/_feature.py', 'torchvision/prototype/transforms/_transform.py']"
#5014,2021-11-30 23:08:10,2021-12-08 08:49:06,2,"['setup.py', 'torchvision/datasets/utils.py']"
#5007,2021-12-21 08:32:53,2021-12-21 00:32:53,2,"['torchvision/transforms/functional.py', 'torchvision/transforms/transforms.py']"
#4999,2021-11-29 15:41:10,2021-11-29 15:41:09,3,"['test/test_functional_tensor.py', 'test/test_transforms.py', 'torchvision/transforms/functional_tensor.py']"
#4973,2021-11-23 07:52:26,2021-12-08 08:49:06,2,"['setup.py', 'torchvision/datasets/utils.py']"
#4967,2021-11-22 09:00:28,2021-11-22 09:00:27,3,"['references/classification/train.py', 'references/classification/train_quantization.py', 'torchvision/prototype/models/_api.py']"
#4963,2021-11-22 15:17:50,2021-11-22 16:17:50,2,"['test/test_prototype_builtin_datasets.py', 'torchvision/prototype/datasets/decoder.py']"
#4962,2021-11-22 10:05:30,2021-11-22 11:05:30,5,"['test/test_prototype_datasets_api.py', 'torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/utils/_dataset.py']"
#4961,2022-01-21 15:02:32,2022-01-21 23:02:32,9,"['test/test_models.py', 'test/test_models_detection_utils.py', 'torchvision/models/detection/__init__.py', 'torchvision/models/detection/_utils.py', 'torchvision/models/detection/fcos.py', 'torchvision/ops/__init__.py', 'torchvision/ops/generalized_box_iou_loss.py', 'torchvision/prototype/models/detection/__init__.py', 'torchvision/prototype/models/detection/fcos.py']"
#4958,2021-11-18 09:35:15,2021-11-18 10:35:14,2,"['test/builtin_dataset_mocks.py', 'test/test_prototype_builtin_datasets.py']"
#4956,2021-11-22 10:15:53,2021-11-22 02:15:52,2,"['torchvision/models/segmentation/_utils.py', 'torchvision/models/segmentation/lraspp.py']"
#4952,2021-11-17 14:13:58,2021-11-17 14:13:58,2,"['torchvision/prototype/models/video/resnet.py', 'torchvision/prototype/transforms/_presets.py']"
#4950,2021-11-18 12:57:06,2021-11-18 13:57:06,2,"['test/test_prototype_builtin_datasets.py', 'torchvision/prototype/datasets/utils/_internal.py']"
#4942,2021-11-22 15:15:32,2021-11-22 16:15:31,2,"['test/test_prototype_transforms.py', 'torchvision/prototype/transforms/_transform.py']"
#4940,2021-11-16 15:21:17,2021-11-16 15:21:16,30,"['torchvision/prototype/models/_api.py', 'torchvision/prototype/models/alexnet.py', 'torchvision/prototype/models/densenet.py', 'torchvision/prototype/models/detection/faster_rcnn.py', 'torchvision/prototype/models/detection/keypoint_rcnn.py', 'torchvision/prototype/models/detection/mask_rcnn.py', 'torchvision/prototype/models/detection/retinanet.py', 'torchvision/prototype/models/detection/ssd.py', 'torchvision/prototype/models/detection/ssdlite.py', 'torchvision/prototype/models/efficientnet.py', 'torchvision/prototype/models/googlenet.py', 'torchvision/prototype/models/inception.py', 'torchvision/prototype/models/mnasnet.py', 'torchvision/prototype/models/mobilenetv2.py', 'torchvision/prototype/models/mobilenetv3.py', 'torchvision/prototype/models/quantization/googlenet.py', 'torchvision/prototype/models/quantization/inception.py', 'torchvision/prototype/models/quantization/mobilenetv2.py', 'torchvision/prototype/models/quantization/mobilenetv3.py', 'torchvision/prototype/models/quantization/resnet.py', 'torchvision/prototype/models/quantization/shufflenetv2.py', 'torchvision/prototype/models/regnet.py', 'torchvision/prototype/models/resnet.py', 'torchvision/prototype/models/segmentation/deeplabv3.py', 'torchvision/prototype/models/segmentation/fcn.py', 'torchvision/prototype/models/segmentation/lraspp.py', 'torchvision/prototype/models/shufflenetv2.py', 'torchvision/prototype/models/squeezenet.py', 'torchvision/prototype/models/vgg.py', 'torchvision/prototype/models/video/resnet.py']"
#4933,2021-11-15 22:04:19,2021-11-16 06:04:18,2,"['references/detection/engine.py', 'references/detection/train.py']"
#4913,2021-11-11 15:03:48,2021-11-11 10:03:48,6,"['torchvision/models/detection/faster_rcnn.py', 'torchvision/models/detection/keypoint_rcnn.py', 'torchvision/models/detection/mask_rcnn.py', 'torchvision/models/detection/retinanet.py', 'torchvision/models/detection/ssd.py', 'torchvision/models/detection/ssdlite.py']"
#4905,2021-11-11 15:03:48,2021-11-11 10:03:48,6,"['torchvision/models/detection/faster_rcnn.py', 'torchvision/models/detection/keypoint_rcnn.py', 'torchvision/models/detection/mask_rcnn.py', 'torchvision/models/detection/retinanet.py', 'torchvision/models/detection/ssd.py', 'torchvision/models/detection/ssdlite.py']"
#4901,2021-11-10 14:20:17,2021-11-10 15:20:17,2,"['test/test_image.py', 'torchvision/io/image.py']"
#4900,2021-11-16 17:47:13,2021-11-16 17:47:13,2,"['torchvision/prototype/models/mobilenetv3.py', 'torchvision/prototype/models/resnet.py']"
#4898,2021-11-10 12:48:31,2021-11-10 15:20:17,2,"['test/test_image.py', 'torchvision/io/image.py']"
#4896,2021-11-12 18:18:53,2021-11-12 18:18:52,2,"['references/classification/train.py', 'references/classification/utils.py']"
#4893,2021-12-13 21:58:23,2021-12-13 13:58:22,3,"['torchvision/extension.py', 'torchvision/io/_video_opt.py', 'torchvision/io/image.py']"
#4892,2021-11-10 13:07:04,2021-11-10 18:37:03,3,"['gallery/plot_visualization_utils.py', 'test/test_utils.py', 'torchvision/utils.py']"
#4890,2021-11-12 10:23:14,2021-11-12 10:23:14,3,"['test/test_datasets.py', 'torchvision/datasets/__init__.py', 'torchvision/datasets/_optical_flow.py']"
#4889,2021-11-09 14:56:04,2021-11-09 14:56:03,2,"['test/test_datasets.py', 'torchvision/datasets/_optical_flow.py']"
#4888,2021-11-09 11:46:44,2021-11-09 11:46:44,2,"['test/test_datasets.py', 'torchvision/datasets/_optical_flow.py']"
#4884,2021-11-09 18:38:58,2021-11-09 19:38:57,6,"['torchvision/prototype/datasets/_builtin/caltech.py', 'torchvision/prototype/datasets/_builtin/celeba.py', 'torchvision/prototype/datasets/_builtin/coco.py', 'torchvision/prototype/datasets/_builtin/imagenet.py', 'torchvision/prototype/datasets/_builtin/sbd.py', 'torchvision/prototype/datasets/_builtin/voc.py']"
#4882,2021-11-19 10:15:03,2021-11-19 11:15:02,3,"['test/test_prototype_datasets_utils.py', 'torchvision/prototype/datasets/_builtin/mnist.py', 'torchvision/prototype/datasets/utils/_internal.py']"
#4881,2021-11-08 11:20:47,2021-11-08 11:20:47,3,"['torchvision/prototype/models/detection/__init__.py', 'torchvision/prototype/models/detection/ssd.py', 'torchvision/prototype/models/vgg.py']"
#4879,2021-11-06 09:24:11,2021-11-06 02:24:11,6,"['torchvision/datasets/cifar.py', 'torchvision/datasets/coco.py', 'torchvision/datasets/lsun.py', 'torchvision/datasets/semeion.py', 'torchvision/datasets/stl10.py', 'torchvision/datasets/svhn.py']"
#4876,2021-11-06 10:01:40,2021-11-06 10:01:39,7,"['torchvision/prototype/models/detection/faster_rcnn.py', 'torchvision/prototype/models/detection/mask_rcnn.py', 'torchvision/prototype/models/detection/retinanet.py', 'torchvision/prototype/models/segmentation/deeplabv3.py', 'torchvision/prototype/models/segmentation/fcn.py', 'torchvision/prototype/models/segmentation/lraspp.py', 'torchvision/prototype/models/vgg.py']"
#4875,2021-11-08 11:14:17,2021-11-08 11:14:15,2,"['torchvision/prototype/models/detection/__init__.py', 'torchvision/prototype/models/detection/ssdlite.py']"
#4873,2021-11-05 17:44:45,2021-11-05 17:44:44,3,"['torchvision/prototype/models/_meta.py', 'torchvision/prototype/models/detection/__init__.py', 'torchvision/prototype/models/detection/keypoint_rcnn.py']"
